school,school_id,name,department,rating,difficulty,takeagain,most_common_tag,tags
University of Wisconsin - La Crosse,3978,Farid Sabongi  ,Management,2.2,2.9,,,
University of Wisconsin - La Crosse,3978,Ronda Leahy  ,Communication,4.6,1.8,100%,,
University of Wisconsin - La Crosse,3978,John Seddon  ,Music,3.9,3.4,100%,,
University of Wisconsin - La Crosse,3978,Teri Hepler  ,Not Specified,3.4,2.8,75%,,
University of Wisconsin - La Crosse,3978,Clayton Camic  ,Exercise & Sport Science,4.8,2.8,,,
University of Wisconsin - La Crosse,3978,Joshua Ireland  ,Physical Education,,2.8,,,
University of Wisconsin - La Crosse,3978,Karen Hart  ,English,3.8,2.6,93%,,
University of Wisconsin - La Crosse,3978,Kate Friesen  ,Chemistry,,3.5,90%,,
University of Wisconsin - La Crosse,3978,Daniel Grilley  ,Chemistry,2.1,3.5,,,
University of Wisconsin - La Crosse,3978,Jonathan Marin  ,Psychology,,,84%,,
University of Wisconsin - La Crosse,3978,Rebekah Fowler  ,English,,2.7,73%,,
University of Wisconsin - La Crosse,3978,Jeff Reiland  ,Psychology,4.1,2.7,100%,,
University of Wisconsin - La Crosse,3978,Stephen Mann  ,English,3.8,2.8,78%,,
University of Wisconsin - La Crosse,3978,Hsiao-Fen Yang  ,Finance,1.8,2.8,,,
University of Wisconsin - La Crosse,3978,Maggie McHugh  ,Mathematics,4.6,2.8,,,
University of Wisconsin - La Crosse,3978,Jennifer Docktor  ,Physics,3.5,2.8,,,
University of Wisconsin - La Crosse,3978,Adam Putz  ,English,3.4,2.8,,,
University of Wisconsin - La Crosse,3978,Jason Gilman  ,Political Science,4.8,2.8,,,
University of Wisconsin - La Crosse,3978,Patricia Stovey  ,History,3.2,3.4,34%,,
University of Wisconsin - La Crosse,3978,Keith Belzer  ,Political Science,4.5,3.4,,,
University of Wisconsin - La Crosse,3978,Emmanuel Felix  ,Health Science,4.8,3.4,,,
University of Wisconsin - La Crosse,3978,Jamie Steckelberg  ,English,3.3,2.8,34%,,
University of Wisconsin - La Crosse,3978,Omar Granados  ,Languages,3.7,2.8,75%,,
University of Wisconsin - La Crosse,3978,Vivek Pande  ,Law,4.8,2.6,95%,,
University of Wisconsin - La Crosse,3978,Eric Gansen  ,Physics,4.7,2.6,100%,,
University of Wisconsin - La Crosse,3978,Kyung Hoon Yang  ,Information Systems,1.9,3.5,34%,,
University of Wisconsin - La Crosse,3978,Emily Whitney  ,Health Science,3.5,1.5,63%,,
University of Wisconsin - La Crosse,3978,Grace Deason  ,Psychology,4.5,2.1,84%,,
University of Wisconsin - La Crosse,3978,Anne Hlavacka  ,Political Science,4.8,2.1,,,
University of Wisconsin - La Crosse,3978,Jonathan Baker  ,Archaeology,,2.1,,,
University of Wisconsin - La Crosse,3978,Marie Moeller  ,English,4.5,2.1,,,
University of Wisconsin - La Crosse,3978,Tim Kabat  ,Economics,4.6,2.1,,,
University of Wisconsin - La Crosse,3978,Joshua Everett  ,Languages,4.7,2.1,,,
University of Wisconsin - La Crosse,3978,Paul Sobiech  ,Health Science,,2.1,,,
University of Wisconsin - La Crosse,3978,Sam Scinta  ,Political Science,4.5,2.3,100%,,
University of Wisconsin - La Crosse,3978,Johnathan Ying  ,Management,1.7,2.3,,,
University of Wisconsin - La Crosse,3978,Samuel Russell Vaden  ,Psychology,4.1,2.3,,,
University of Wisconsin - La Crosse,3978,Colleen Cudo  ,Languages,,,100%,,
University of Wisconsin - La Crosse,3978,Mayank Singh  ,Computer Science,4.1,,,,
University of Wisconsin - La Crosse,3978,Randy Reeves  ,Fine Arts,4.4,1.3,92%,,
University of Wisconsin - La Crosse,3978,Kristen Koepke  ,Communication,,1.3,,,
University of Wisconsin - La Crosse,3978,Jason Bertrand  ,Wellness,,1.3,,,
University of Wisconsin - La Crosse,3978,Lynn Letukas  ,Sociology,4.7,1.3,,,
University of Wisconsin - La Crosse,3978,Joel Kopplin  ,English,3.3,2.8,60%,,
University of Wisconsin - La Crosse,3978,Tiffany Trimmer  ,History,2.6,3.7,50%,,
University of Wisconsin - La Crosse,3978,Ryan White  ,Marketing,,3.7,,,
University of Wisconsin - La Crosse,3978,Jennifer Wang  ,Psychology,4.7,3.7,,,
University of Wisconsin - La Crosse,3978,Linda Levinson  ,Fine Arts,4.1,2.5,86%,,
University of Wisconsin - La Crosse,3978,Tania Perez-Cano  ,Languages,3.2,2.5,,,
University of Wisconsin - La Crosse,3978,Pamela Morris  ,Communication,4.8,2.5,,,
University of Wisconsin - La Crosse,3978,Timothy Dale  ,Political Science,4.6,2.3,90%,,
University of Wisconsin - La Crosse,3978,Karl Unnasch  ,Art History,2.4,2.3,,,
University of Wisconsin - La Crosse,3978,Ariel Beaujot  ,History,1.7,2.3,,,
University of Wisconsin - La Crosse,3978,Barrett Klein  ,Biology,3.5,3.5,56%,,
University of Wisconsin - La Crosse,3978,Terry Lilley  ,Women's Studies,,,57%,,
University of Wisconsin - La Crosse,3978,Adam Hoffer  ,Economics,3.8,2.8,86%,,
University of Wisconsin - La Crosse,3978,Gargi Chaudhuri  ,Geography,2.2,3.4,25%,,
University of Wisconsin - La Crosse,3978,Christa Kiersch  ,Management,4.8,3.1,100%,,
University of Wisconsin - La Crosse,3978,Derek Salter  ,Chemistry,4.6,3.1,,,
University of Wisconsin - La Crosse,3978,Krista Belanger  ,Communication,3.1,3.1,,,
University of Wisconsin - La Crosse,3978,Eddward Herron  ,Accounting,3.7,3.5,100%,,
University of Wisconsin - La Crosse,3978,Peter Wilker  ,Microbiology,4.7,2.9,100%,,
University of Wisconsin - La Crosse,3978,Adriana Perez Candia  ,Languages,3.2,3.6,62%,,
University of Wisconsin - La Crosse,3978,Steven Thornburg  ,Accounting,,3.3,10%,,
University of Wisconsin - La Crosse,3978,Julie Ancius  ,Accounting,4.5,2.5,96%,,
University of Wisconsin - La Crosse,3978,Laura Merino  ,Languages,4.4,2.5,,,
University of Wisconsin - La Crosse,3978,Eric Eager  ,Mathematics,3.7,3.2,50%,,
University of Wisconsin - La Crosse,3978,Benjamin Anderson  ,Mathematics,1.9,4.3,16%,,
University of Wisconsin - La Crosse,3978,Joshua Hursey  ,Computer Science,4.3,4.3,,,
University of Wisconsin - La Crosse,3978,Barbara Larson  ,Business,1.5,4.3,,,
University of Wisconsin - La Crosse,3978,Diana Moran  ,Ethnic Studies,3.3,1.3,95%,,
University of Wisconsin - La Crosse,3978,Yan Chen  ,Information Science,3.1,1.3,,,
University of Wisconsin - La Crosse,3978,Jennifer Klein  ,Biology,3.1,3.6,40%,,
University of Wisconsin - La Crosse,3978,Joan Bunbury  ,Geography,4.1,2.4,88%,,
University of Wisconsin - La Crosse,3978,Masahiro Yamamoto  ,Communication,4.6,2.4,,,
University of Wisconsin - La Crosse,3978,Richard Breaux  ,Ethnic Studies,,3.1,88%,,
University of Wisconsin - La Crosse,3978,Jooyeon Jin  ,Physical Education,1.5,3.1,,,
University of Wisconsin - La Crosse,3978,Joe Johnson  ,Education,,3.1,,,
University of Wisconsin - La Crosse,3978,Megan Litster  ,Biology,3.3,3.4,37%,,
University of Wisconsin - La Crosse,3978,Deborah-Eve Lombard  ,English,2.3,1.5,15%,,
University of Wisconsin - La Crosse,3978,Anna George  ,Chemistry,2.8,1.5,,,
University of Wisconsin - La Crosse,3978,Brenda Murray  ,Economics,3.8,2.5,82%,,
University of Wisconsin - La Crosse,3978,Laurie Cooper Stoll  ,Sociology,4.3,1.9,84%,,
University of Wisconsin - La Crosse,3978,John Kovari  ,Political Science,4.9,2.2,100%,,
University of Wisconsin - La Crosse,3978,Shelley Hay  ,Languages,3.5,3.3,85%,,
University of Wisconsin - La Crosse,3978,Samantha Foley  ,Computer Science,,3.3,28%,,
University of Wisconsin - La Crosse,3978,Taviare Hawkins  ,Physics,3.5,3.7,75%,,
University of Wisconsin - La Crosse,3978,Sheida Teimouri  ,Economics,4.2,2.8,93%,,
University of Wisconsin - La Crosse,3978,Elizabeth Mullen-Houser  ,Psychology,,2.8,,,
University of Wisconsin - La Crosse,3978,Edward Kim  ,Mathematics,3.7,3.6,45%,,
University of Wisconsin - La Crosse,3978,Lema Kabashi  ,Education,2.8,3.6,,,
University of Wisconsin - La Crosse,3978,Mary Jo Snow  ,Psychology,,3.6,,,
University of Wisconsin - La Crosse,3978,Monica Urbanik  ,Fine Arts,,3.6,,,
University of Wisconsin - La Crosse,3978,Elizabeth Digby-Britten  ,Women's Studies,2.7,3.6,,,
University of Wisconsin - La Crosse,3978,Kate Parker  ,English,4.8,,100%,,
University of Wisconsin - La Crosse,3978,Ronald Burman  ,English,,,,,
University of Wisconsin - La Crosse,3978,Tushar Das  ,Mathematics,3.5,3.7,66%,,
University of Wisconsin - La Crosse,3978,Jacob Holt  ,Political Science,3.7,3.7,,,
University of Wisconsin - La Crosse,3978,Robert Salgado  ,Physics,1.6,3.7,8%,,
University of Wisconsin - La Crosse,3978,Nick McGrath  ,Chemistry,4.4,3.7,90%,,
University of Wisconsin - La Crosse,3978,Rose Brougham  ,Languages,2.9,3.5,78%,,
University of Wisconsin - La Crosse,3978,Suthakaran Veerasamy  ,Psychology,3.4,,61%,,
University of Wisconsin - La Crosse,3978,Todd Osmundson  ,Biology,4.1,3.2,92%,,
University of Wisconsin - La Crosse,3978,Alysa Remsburg  ,Environmental Studies,2.9,2.1,50%,,
University of Wisconsin - La Crosse,3978,Song Chen  ,Mathematics,3.9,3.6,60%,,
University of Wisconsin - La Crosse,3978,Jennifer Trost  ,History,,2.7,56%,,
University of Wisconsin - La Crosse,3978,Regina Goodnow  ,Political Science,4.5,2.9,90%,,
University of Wisconsin - La Crosse,3978,Peter Marina  ,Sociology,3.5,2.4,63%,,
University of Wisconsin - La Crosse,3978,Scott Bean  ,Music,4.6,2.4,,,
University of Wisconsin - La Crosse,3978,Elizabeth Peacock  ,Anthropology,2.6,3.5,39%,,
University of Wisconsin - La Crosse,3978,Attila Kovacs  ,Health Science,3.3,3.2,50%,,
University of Wisconsin - La Crosse,3978,Alessandro Quartiroli  ,Psychology,3.2,3.2,20%,,
University of Wisconsin - La Crosse,3978,Jessi Halligan  ,Archaeology,3.6,3.3,50%,,
University of Wisconsin - La Crosse,3978,Bradley Shutters  ,Computer Science,4.2,3.5,100%,,
University of Wisconsin - La Crosse,3978,George Hudson  ,Chemistry,,3.5,,,
University of Wisconsin - La Crosse,3978,Eric Snively  ,Biology,3.9,3.1,84%,,
University of Wisconsin - La Crosse,3978,Kenneth Shonk  ,History,3.5,2.8,34%,,
University of Wisconsin - La Crosse,3978,Daniel Sambu  ,Geology,3.7,2.3,75%,,
University of Wisconsin - La Crosse,3978,Joshua Hertel  ,Mathematics,3.1,3.5,63%,,
University of Wisconsin - La Crosse,3978,Lindsay Steiner  ,English,4.8,1.7,100%,,
University of Wisconsin - La Crosse,3978,Mary Krizan  ,Philosophy,4.7,,100%,,
University of Wisconsin - La Crosse,3978,Kenneth Shank  ,History,,,,,
University of Wisconsin - La Crosse,3978,Angie Mellor  ,English,3.3,,,,
University of Wisconsin - La Crosse,3978,Ann Yehle  ,Education,4.9,2.1,100%,,
University of Wisconsin - La Crosse,3978,Dawn Rouse  ,Education,4.8,1.7,100%,,
University of Wisconsin - La Crosse,3978,Kristine Peterson  ,Theater,4.3,1.7,,,
University of Wisconsin - La Crosse,3978,Katie Wagoner  ,Health Science,3.6,2.5,100%,,
University of Wisconsin - La Crosse,3978,Ellen Rozek  ,Psychology,3.4,3.5,70%,,
University of Wisconsin - La Crosse,3978,Kate Lavelle  ,Communication,3.7,,100%,,
University of Wisconsin - La Crosse,3978,Kathleen Hawkes  ,Fine Arts,,1.3,100%,,
University of Wisconsin - La Crosse,3978,Alan MacPherson  ,Management,4.7,1.3,,,
University of Wisconsin - La Crosse,3978,Sarah Heaser  ,English,4.7,,95%,,
University of Wisconsin - La Crosse,3978,Andre Zampaulo  ,Languages,4.8,,,,
University of Wisconsin - La Crosse,3978,Matthew Thomas  ,Education,4.3,,,,
University of Wisconsin - La Crosse,3978,Kate Grillo  ,Archaeology,4.5,2.1,100%,,
University of Wisconsin - La Crosse,3978,Lori Reichel  ,Wellness,3.6,2.2,75%,,
University of Wisconsin - La Crosse,3978,Andrea Frisch  ,Health Science,1.4,2.2,,,
University of Wisconsin - La Crosse,3978,Andrew Berns  ,Computer Science,4.8,1.6,100%,,
University of Wisconsin - La Crosse,3978,Chad Vidden  ,Mathematics,3.6,3.8,77%,,
University of Wisconsin - La Crosse,3978,Lisa Kruse  ,Sociology,4.7,2.6,100%,,
University of Wisconsin - La Crosse,3978,Douglas Baumann  ,Mathematics,4.6,2.9,89%,,
University of Wisconsin - La Crosse,3978,Katherine Rick  ,Accounting,4.8,2.9,,,
University of Wisconsin - La Crosse,3978,Aliyah Richling  ,Music,2.3,2.9,,,
University of Wisconsin - La Crosse,3978,Hongying Xu  ,Languages,3.7,2.9,,,
University of Wisconsin - La Crosse,3978,Nicole Ploeger-Lyons  ,Communication,4.3,3.7,67%,,
University of Wisconsin - La Crosse,3978,Leslie Rogers  ,Education,3.9,3.7,,,
University of Wisconsin - La Crosse,3978,Samuel Morris  ,Mathematics,4.7,3.7,,,
University of Wisconsin - La Crosse,3978,James Pirece  ,Mathematics,,3.7,,,
University of Wisconsin - La Crosse,3978,Mina Herron  ,Accounting,3.3,3.7,,,
University of Wisconsin - La Crosse,3978,Virginie Cassidy   ,Languages,,2.8,100%,,
University of Wisconsin - La Crosse,3978,Whitney George  ,Mathematics,2.9,4.1,45%,,
University of Wisconsin - La Crosse,3978,Nilakshi Borah  ,Finance,4.5,2.5,90%,,
University of Wisconsin - La Crosse,3978,Julia  McReynolds-Perez  ,Sociology,,2.4,67%,,
University of Wisconsin - La Crosse,3978,Charlotte Erickson  ,Education,,2.4,,,
University of Wisconsin - La Crosse,3978,William Heider  ,Mathematics,3.6,2.4,,,
University of Wisconsin - La Crosse,3978,Matthew Konieczny  ,History,1.6,2.4,,,
University of Wisconsin - La Crosse,3978,Will Albertson  ,Languages,3.3,2.5,58%,,
University of Wisconsin - La Crosse,3978,Shuma Iwai  ,Social Science,4.5,1.5,92%,,
University of Wisconsin - La Crosse,3978,William Stobb  ,English,,2.4,75%,,
University of Wisconsin - La Crosse,3978,Paul Reyerson  ,Geography,3.2,3.4,47%,,
University of Wisconsin - La Crosse,3978,Sierra Colavito  ,Biology,3.5,3.8,66%,,
University of Wisconsin - La Crosse,3978,Lei Zhang  ,English,3.7,,69%,,
University of Wisconsin - La Crosse,3978,Megan Morey  ,Theater,3.3,2.5,53%,,
University of Wisconsin - La Crosse,3978,Carlton  Clark  ,English,3.7,2.2,86%,,
University of Wisconsin - La Crosse,3978,Jessica Sim  ,Psychology,4.1,2.5,60%,,
University of Wisconsin - La Crosse,3978,Justin Kraemer   ,Management,2.1,3.4,38%,,
University of Wisconsin - La Crosse,3978,Heather Wagner  ,Wellness,,3.4,,,
University of Wisconsin - La Crosse,3978,Heather Walder  ,Anthropology,3.2,3.4,67%,,
University of Wisconsin - La Crosse,3978,Michelle Pinzl  ,Languages,3.5,3.4,,,
University of Wisconsin - La Crosse,3978,Adam Driscoll  ,Sociology,4.3,2.7,84%,,
University of Wisconsin - La Crosse,3978,Moxie Stoermer  ,Art History,2.9,2.7,,,
University of Wisconsin - La Crosse,3978,Nicholas  Villanueva  ,Ethnic Studies,4.2,2.7,100%,,
University of Wisconsin - La Crosse,3978,Laurence Couturier  ,Languages,3.9,2.7,,,
University of Wisconsin - La Crosse,3978,Teresa Mika  ,Biology,3.5,3.3,55%,,
University of Wisconsin - La Crosse,3978,Lisa Savarese  ,Health Science,4.5,1.7,75%,,
University of Wisconsin - La Crosse,3978,Crystal Vesperman  ,Mathematics,1.2,1.7,,,
University of Wisconsin - La Crosse,3978,David Russell  ,Accounting,,3.5,100%,,
University of Wisconsin - La Crosse,3978,Dawn Norris  ,Sociology,,2.9,79%,,
University of Wisconsin - La Crosse,3978,Mary Hamman  ,Economics,3.9,3.7,70%,,
University of Wisconsin - La Crosse,3978,Lynn Weiland   ,Education,,2.3,100%,,
University of Wisconsin - La Crosse,3978,Basudeb  Bhattacharyya  ,Chemistry,4.3,3.2,82%,,
University of Wisconsin - La Crosse,3978,Jan Wellik  ,English,3.3,1.8,56%,,
University of Wisconsin - La Crosse,3978,Ethan Everett  ,Psychology,4.4,1.8,,,
University of Wisconsin - La Crosse,3978,Marc Kayson  ,Psychology,4.3,2.8,93%,,
University of Wisconsin - La Crosse,3978,Tracy Clark  ,Marketing,,2.8,,,
University of Wisconsin - La Crosse,3978,Carrie Melin  ,Communication,2.3,2.8,,,
University of Wisconsin - La Crosse,3978,Tom Seddon  ,Music,4.5,2.8,,,
University of Wisconsin - La Crosse,3978,Julia  Johnson  ,Communication,,2.8,,,
University of Wisconsin - La Crosse,3978,Jon Hageseth  ,Education,,2.8,,,
University of Wisconsin - La Crosse,3978,Gwen  Achenreiner  ,Marketing,3.3,3.4,50%,,
University of Wisconsin - La Crosse,3978,John  Greany  ,Health Science,,3.4,,,
University of Wisconsin - La Crosse,3978,Daniel Plunkett  ,Recreation Management,3.3,,100%,,
University of Wisconsin - La Crosse,3978,Brett Townsend  ,Mathematics,4.3,2.5,87%,,
University of Wisconsin - La Crosse,3978,Philip Whitesitt  ,Wellness,,2.5,,,
University of Wisconsin - La Crosse,3978,Kathryn Wagner  ,Physical Education,4.5,,100%,,
University of Wisconsin - La Crosse,3978,Nathan Warnberg  ,Mathematics,3.4,4.1,59%,,
University of Wisconsin - La Crosse,3978,Jim Parejko  ,Microbiology,4.1,,100%,,
University of Wisconsin - La Crosse,3978,Xinhui Li  ,Microbiology,3.4,3.5,60%,,
University of Wisconsin - La Crosse,3978,Elizabeth Crosby  ,Marketing,4.4,2.6,100%,,
University of Wisconsin - La Crosse,3978,Kevin King  ,Sports Management,4.3,2.5,100%,,
University of Wisconsin - La Crosse,3978,Rachael  Kaiser  ,Health Science,1.5,2.5,,,
University of Wisconsin - La Crosse,3978,Sheryl Tuttle Ross  ,Philosophy,4.1,,80%,,
University of Wisconsin - La Crosse,3978,Justin White  ,Art History,,,,,
University of Wisconsin - La Crosse,3978,Elizabeth Brown  ,Accounting,3.3,3.8,43%,,
University of Wisconsin - La Crosse,3978,Andrea  Hansen  ,Women's Studies,1.9,3.2,36%,,
University of Wisconsin - La Crosse,3978,Gabriel Grelle  ,Communication,3.8,2.3,60%,,
University of Wisconsin - La Crosse,3978,James Szymalak  ,Political Science,4.3,2.9,93%,,
University of Wisconsin - La Crosse,3978,Mahruq  Khan  ,Women's Studies,3.5,3.1,58%,,
University of Wisconsin - La Crosse,3978,Stacy Trisler  ,Business,,2.4,67%,,
University of Wisconsin - La Crosse,3978,Roi  Kawai  ,Education,,2.9,80%,,
University of Wisconsin - La Crosse,3978,Laurie Miller  ,Economics,4.7,2.1,100%,,
University of Wisconsin - La Crosse,3978,Susan Gitter  ,Mathematics,3.8,2.8,80%,,
University of Wisconsin - La Crosse,3978,James Gillespie  ,Management,,2.8,,,
University of Wisconsin - La Crosse,3978,Gregory Liyanarachchi  ,Accounting,3.9,2.6,84%,,
University of Wisconsin - La Crosse,3978,Benjamin George  ,Marketing,4.5,2.6,,,
University of Wisconsin - La Crosse,3978,Chris McCracken  ,English,4.8,1.9,100%,,
University of Wisconsin - La Crosse,3978,Steven Verrall  ,Physics,3.4,2.7,69%,,
University of Wisconsin - La Crosse,3978,Samantha Stipan  ,Biology,1.8,2.7,,,
University of Wisconsin - La Crosse,3978,Nirmalee Raddatz  ,Accounting,4.1,2.3,88%,,
University of Wisconsin - La Crosse,3978,Benjamin Golden  ,Theater,3.8,2.4,72%,,
University of Wisconsin - La Crosse,3978,Joshua Miller  ,Education,4.6,1.7,100%,,
University of Wisconsin - La Crosse,3978,Jennifer  TeBeest  ,Fine Arts,3.7,3.6,100%,,
University of Wisconsin - La Crosse,3978,Shannon Amberg  ,Environmental Studies,4.8,1.4,100%,,
University of Wisconsin - La Crosse,3978,James Schanandore  ,Biology,,2.7,100%,,
University of Wisconsin - La Crosse,3978,Patricia Hart  ,Sociology,3.3,,77%,,
University of Wisconsin - La Crosse,3978,Nancy Richeson  ,Health Science,1.5,,,,
University of Wisconsin - La Crosse,3978,MISHA BOLSTAD  ,Graphic Arts,4.8,2.5,100%,,
University of Wisconsin - La Crosse,3978,Laura Herder  ,Chemistry,3.8,3.6,67%,,
University of Wisconsin - La Crosse,3978,Jonathan Borja  ,Music,4.1,2.5,100%,,
University of Wisconsin - La Crosse,3978,George Cherveny  ,Mathematics,3.2,3.6,56%,,
University of Wisconsin - La Crosse,3978,Janette Hansen  ,Music,4.9,1.6,100%,,
University of Wisconsin - La Crosse,3978,Laurlyn Harmon  ,Recreation Management,3.1,3.3,50%,,
University of Wisconsin - La Crosse,3978,David Liss  ,Mathematics,,3.4,85%,,
University of Wisconsin - La Crosse,3978,Kevin Leque  ,Languages,4.3,2.3,100%,,
University of Wisconsin - La Crosse,3978,John May  ,Chemistry,4.3,3.8,100%,,
University of Wisconsin - La Crosse,3978,Benjamin Haenni  ,Chemistry,4.7,3.4,100%,,
University of Wisconsin - La Crosse,3978,Phillip Loehmer  ,Mathematics,3.7,2.9,60%,,
University of Wisconsin - La Crosse,3978,William Truttschel  ,Mathematics,3.7,2.8,74%,,
